时间戳,设备ID,设备名称,AccX(g),AccY(g),AccZ(g),GyroX(°/s),GyroY(°/s),GyroZ(°/s),Roll(°),Pitch(°),Yaw(°),Q0,Q1,Q2,Q3
"2025-04-17T06:17:22.268Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.7178,-0.8364,-0.9731,-70.56,57.62,-205.87,-108.24,2.97,75.59,0.490265,-0.645660,-0.518921,0.270844
"2025-04-17T06:17:22.650Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.5762,0.9272,0.7041,-107.42,-113.89,106.57,5.67,28.78,-37.99,0.913910,0.121277,0.215607,-0.321625
"2025-04-17T06:17:22.502Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.7144,-1.3804,-0.3198,-123.96,-116.33,149.05,-153.84,29.45,-134.68,0.378723,-0.197052,0.904205,-0.007324
"2025-04-17T06:17:22.502Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.1938,-0.3110,-1.3276,-23.99,205.63,-117.68,-134.52,-14.91,17.00,0.388580,-0.886017,-0.165710,-0.190796
"2025-04-17T06:17:22.502Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.6772,-0.9971,0.3691,-96.44,-74.34,188.90,-46.36,5.58,116.61,0.438477,-0.248840,-0.319305,0.802338
"2025-04-17T06:17:23.355Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.0527,-1.4077,-0.4287,-129.46,-337.71,18.31,-129.28,4.84,28.40,0.356384,-0.874603,-0.248169,0.215332
"2025-04-17T06:17:23.596Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",1.0166,-0.4941,1.3838,-169.49,110.11,-177.31,-22.58,-44.94,34.41,0.887726,-0.061890,-0.411530,0.196625
"2025-04-17T06:17:23.352Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.6875,-0.7251,-1.1543,-16.91,-173.16,-318.18,-136.37,46.33,-173.03,0.391052,0.049194,0.856628,-0.332794
"2025-04-17T06:17:23.347Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.3979,-1.0664,-0.0122,-132.26,-312.38,105.29,-128.57,-34.75,-47.83,0.207764,-0.957153,0.139648,-0.145142
"2025-04-17T06:17:23.352Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.1763,-0.4683,1.0630,9.70,32.59,-242.86,-51.54,-26.39,164.48,0.336731,0.154053,-0.455963,0.809235
"2025-04-17T06:17:24.152Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-1.0732,1.1167,0.7979,129.46,-179.02,-150.94,48.25,35.00,3.47,0.877777,0.393585,0.212891,-0.170807
"2025-04-17T06:17:24.403Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.0620,-0.4917,-0.5674,-105.96,-166.20,-100.71,-113.73,-14.87,8.80,0.508026,-0.840881,-0.182526,-0.037384
"2025-04-17T06:17:24.403Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.3677,-0.6177,0.0894,-115.48,-41.26,-98.45,-44.98,-5.79,115.07,0.514893,-0.164734,-0.358429,0.761047
"2025-04-17T06:17:24.770Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",1.0127,-0.5732,-0.0195,145.14,-139.47,91.25,-31.98,-28.17,15.13,0.933075,-0.234039,-0.267059,0.056305
"2025-04-17T06:17:24.902Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.1104,0.8779,0.6558,-20.63,143.49,88.07,27.80,37.75,-31.00,0.882385,0.305756,0.279541,-0.222809
"2025-04-17T06:17:24.404Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.6797,-0.4971,-0.0659,125.06,-15.20,-51.70,-165.98,23.98,-139.48,0.286743,-0.229767,0.912170,-0.181152
"2025-04-17T06:17:24.770Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.1606,-0.1597,-0.8813,-136.47,-19.10,81.73,-125.41,-10.57,17.17,0.377472,-0.923828,-0.060944,-0.016266
"2025-04-17T06:17:25.322Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.5649,-0.5581,-0.8530,-150.76,312.44,281.98,-107.33,10.63,63.65,0.322693,-0.885101,-0.195038,0.272583
"2025-04-17T06:17:25.607Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.7163,1.3013,0.8477,19.29,-220.46,-209.17,39.56,33.16,-25.44,0.889648,0.264923,0.102875,-0.357269
"2025-04-17T06:17:25.607Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.6807,-1.0942,-1.2788,57.13,134.40,-323.18,-118.90,10.82,76.74,0.465179,-0.634430,-0.542328,0.294739
"2025-04-17T06:17:25.607Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",1.1377,-1.7168,0.2915,-132.20,254.46,44.56,-53.21,-18.80,114.64,0.463074,-0.293793,-0.436035,0.713440
"2025-04-17T06:17:26.131Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",1.2808,-0.6631,0.2217,-200.26,-69.64,267.52,-60.26,-26.20,20.72,0.849060,-0.445648,-0.280731,0.039581
"2025-04-17T06:17:26.364Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.5151,-0.4580,0.1543,-235.72,25.33,402.22,163.75,40.37,-169.92,0.241455,0.098572,0.915039,0.307556
"2025-04-17T06:17:26.364Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.2930,0.0034,-0.5044,97.66,409.79,-32.90,-107.11,-45.84,-7.25,0.576172,-0.657776,-0.078613,-0.478607
"2025-04-17T06:17:26.642Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.2041,-0.0410,-0.2710,85.33,-116.64,319.27,-60.40,40.91,138.24,0.043213,-0.427155,-0.238312,0.871063
"2025-04-17T06:17:26.916Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",-0.0801,-0.2842,-0.0996,-60.36,-91.43,302.00,-56.04,23.44,26.96,0.818237,-0.489136,0.067200,0.294312
"2025-04-17T06:17:26.913Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.4741,-0.1899,0.0239,-295.04,76.84,264.95,157.10,19.79,-158.57,0.042908,-0.058655,0.942444,0.326263
"2025-04-17T06:17:27.288Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.3262,-0.1787,-0.2979,180.36,304.44,-77.09,-84.86,-34.93,-0.77,0.743042,-0.576660,-0.071167,-0.331909
"2025-04-17T06:17:26.912Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",0.0718,-0.3901,-0.4468,179.93,174.80,-333.80,-76.27,-32.00,73.95,0.808868,-0.270569,-0.474121,0.218231
"2025-04-17T06:17:27.133Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",0.1069,-0.1689,0.2686,-265.20,-80.63,146.24,-32.59,17.41,-47.14,0.886902,-0.248566,0.274017,-0.276459
"2025-04-17T06:17:27.444Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.2627,-0.0044,-0.2490,-20.14,-85.88,284.30,-30.37,44.38,135.90,0.123138,-0.323029,-0.085968,0.934357
"2025-04-17T06:17:27.757Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.6738,-0.8252,0.0688,128.36,105.90,176.33,-35.91,32.37,-28.62,0.908051,-0.160553,0.361633,-0.137115
"2025-04-17T06:17:28.032Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.7813,-0.1367,-1.0444,500.92,-397.52,-184.81,-173.18,27.61,158.09,0.276031,0.166138,0.924377,-0.204041
"2025-04-17T06:17:27.757Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.5176,0.9248,0.9326,31.49,-240.66,-146.12,-17.09,29.33,159.81,0.195801,-0.183777,-0.126038,0.954926
"2025-04-17T06:17:28.305Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",-0.7988,0.1978,0.7505,127.99,-262.27,-345.09,-30.73,8.20,52.12,0.855621,-0.267731,-0.054199,0.439545
"2025-04-17T06:17:28.304Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.3062,-1.0576,0.7515,-536.38,-73.79,396.91,-91.77,-4.18,26.94,0.322754,-0.876068,-0.189789,0.303650
"2025-04-17T06:17:28.445Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.2056,-1.2217,-0.5508,-693.66,-329.96,-96.86,-134.48,-15.47,-31.01,0.071106,-0.990295,0.112091,0.039825
"2025-04-17T06:17:28.853Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.6655,-1.0435,0.0981,242.98,77.70,-26.25,-120.61,43.56,-138.26,0.431915,-0.059204,0.794678,-0.422272
"2025-04-17T06:17:28.853Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.4917,-0.2148,-1.1646,-110.41,-61.22,269.04,-167.15,-2.94,-2.16,0.080994,-0.993073,0.084412,0.000427
"2025-04-17T06:17:29.346Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",1.2349,-1.0381,0.2764,-131.04,82.64,70.68,-50.84,-21.71,108.56,0.559326,-0.178284,-0.456207,0.668671
"2025-04-17T06:17:29.497Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.4785,-0.2266,0.0488,-28.02,-15.44,101.99,-53.34,-33.48,18.59,0.865295,-0.382629,-0.323456,0.010590
"2025-04-17T06:17:29.496Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.2114,0.6924,0.3965,-105.41,-83.44,24.84,31.55,23.27,-36.69,0.892517,0.277893,0.092163,-0.342896
"2025-04-17T06:17:29.874Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.2520,-0.1831,-0.0127,39.61,6.35,129.03,-154.20,51.34,-151.09,0.459534,-0.119965,0.875488,-0.088562
"2025-04-17T06:17:29.497Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.2881,0.0415,-1.1079,10.19,194.70,-68.18,-152.78,-10.91,20.87,0.266846,-0.934174,-0.161896,-0.172516
"2025-04-17T06:17:29.497Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.1465,-0.2354,-0.3120,-22.34,127.99,-11.47,-118.61,-6.04,65.91,0.457428,-0.711151,-0.483185,0.226807
"2025-04-17T06:17:30.448Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.8394,-1.2305,-1.0103,-66.53,374.02,-193.30,-141.26,-3.15,53.49,0.385925,-0.797974,-0.456604,-0.075623
"2025-04-17T06:17:30.451Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.0386,-0.4668,-1.2148,34.48,418.70,-19.90,-172.63,-38.27,7.62,0.103943,-0.857056,-0.074738,-0.498962
"2025-04-17T06:17:30.874Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.3423,-0.4385,0.4893,-176.15,10.93,255.68,-75.64,-17.71,54.10,0.738007,-0.484253,-0.383850,0.270874
"2025-04-17T06:17:30.721Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.6235,0.3989,0.7925,-212.89,-223.88,107.91,19.76,7.19,-19.04,0.982635,0.090118,-0.028442,-0.159363
"2025-04-17T06:17:30.873Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.3921,-0.7500,0.7603,-139.47,83.19,284.91,-68.45,6.77,136.63,0.196716,-0.349792,-0.494019,0.771240
"2025-04-17T06:17:31.171Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.1948,-0.1968,-0.1313,-45.23,6.29,369.51,111.28,66.34,96.32,0.637238,0.293945,0.699402,0.135193
"2025-04-17T06:17:31.614Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.1465,0.0254,1.1538,19.78,-107.85,173.83,-45.95,6.64,169.77,0.005920,-0.050049,-0.379120,0.923920
"2025-04-17T06:17:31.854Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",0.0415,-0.8398,0.3662,-82.70,-273.32,87.89,-111.02,-14.64,-9.13,0.537811,-0.837280,-0.020782,-0.095795
"2025-04-17T06:17:31.853Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.8945,-0.6563,0.5791,130.68,15.87,35.77,8.53,26.97,19.75,0.955566,0.095001,0.256683,0.109009
"2025-04-17T06:17:31.857Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.1875,0.0010,-0.9180,15.32,-103.27,-285.89,179.59,46.75,114.34,0.347046,0.394836,0.805023,-0.274780
"2025-04-17T06:17:32.311Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.0352,-0.2456,0.9575,-42.36,26.12,-204.53,-44.07,-27.36,72.84,0.777374,-0.163147,-0.392822,0.463287
"2025-04-17T06:17:32.310Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.1157,-0.7720,-0.3076,-94.36,-326.97,-132.87,-135.14,-31.37,-60.53,0.172821,-0.896759,0.287781,-0.288116
"2025-04-17T06:17:32.745Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.1553,-0.5547,0.1973,-203.37,227.05,163.09,-86.13,-43.28,-71.58,0.388794,-0.660858,0.208649,-0.607025
"2025-04-17T06:17:32.745Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",0.3164,-0.1553,0.2275,-103.58,295.59,56.64,-82.02,-43.06,5.99,0.713745,-0.631012,-0.165680,-0.254578
"2025-04-17T06:17:33.177Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",-0.9287,-0.0024,0.4272,226.81,-60.73,55.79,-54.49,25.70,66.52,0.668915,-0.481659,-0.079468,0.560486
"2025-04-17T06:17:33.331Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.3271,-0.9717,0.1050,-52.37,208.56,104.37,-36.36,14.50,-13.18,0.933044,-0.270477,0.229309,-0.059753
"2025-04-17T06:17:32.745Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.0762,0.4443,-0.1528,190.25,-19.96,260.31,141.42,27.93,122.54,0.288239,0.518677,0.801941,0.068176
"2025-04-17T06:17:33.023Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.7764,0.8262,0.5635,157.90,-194.46,-18.13,-25.35,40.26,171.10,0.036224,-0.268921,-0.152557,0.950256
"2025-04-17T06:17:33.861Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.3281,0.3389,-1.5308,86.61,-59.94,-132.93,-156.81,-5.85,6.28,0.221222,-0.971191,-0.081085,-0.033966
"2025-04-17T06:17:33.858Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.8154,-0.4126,-1.0967,30.70,-159.67,-180.85,-124.07,13.63,50.63,0.403748,-0.775146,-0.371796,0.312653
"2025-04-17T06:17:34.229Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",1.6797,-0.8252,0.0571,-21.24,-9.64,33.51,-40.87,-23.15,25.06,0.911285,-0.293121,-0.257782,0.130737
"2025-04-17T06:17:33.861Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.8667,-1.2896,0.1758,-216.19,-71.72,-98.33,-128.33,43.47,-149.71,0.415344,-0.097443,0.865875,-0.260986
"2025-04-17T06:17:34.075Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.9448,-1.8267,-0.1997,-21.73,17.82,18.74,-44.27,-5.88,121.73,0.456299,-0.145020,-0.352356,0.804047
"2025-04-17T06:17:34.370Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.1270,1.6206,1.0054,7.63,-31.31,-31.07,18.26,31.87,-31.39,0.909271,0.202576,0.223541,-0.286560
"2025-04-17T06:17:34.800Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.6880,-0.5107,0.4668,60.73,-74.34,144.35,-42.86,-19.42,36.92,0.889771,-0.291870,-0.262939,0.232086
"2025-04-17T06:17:34.984Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.6523,-0.7446,-0.7100,-88.87,252.08,255.98,-133.11,12.39,23.85,0.348969,-0.927826,-0.029724,0.127899
"2025-04-17T06:17:34.984Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.6777,-1.1035,-0.2964,336.36,54.38,146.06,-120.16,50.43,-168.24,0.399414,0.202972,0.769104,-0.455688
"2025-04-17T06:17:35.416Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",-0.3237,-0.3447,-0.8916,144.53,34.06,-80.26,-101.11,9.33,51.68,0.542480,-0.715210,-0.288940,0.332489
"2025-04-17T06:17:35.393Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",1.0117,-0.2173,0.0381,59.75,111.15,-41.81,-13.87,-29.69,-16.57,0.952484,-0.134796,-0.207031,-0.177795
"2025-04-17T06:17:35.390Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",0.5054,0.8638,0.7607,-88.62,0.92,26.37,94.92,32.49,76.64,0.619232,0.399109,0.647247,0.195435
"2025-04-17T06:17:35.390Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.1821,0.5791,0.6987,27.77,-38.09,-22.77,-6.49,-74.47,-159.64,0.144836,-0.667297,-0.039154,-0.729462
"2025-04-17T06:17:35.401Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.6831,-0.0537,-0.9868,93.57,-32.90,-103.82,-95.14,46.24,121.94,0.084412,-0.530731,-0.451263,0.712341
"2025-04-17T06:17:35.390Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",0.4155,0.8564,0.4072,22.77,-1.71,-93.32,-133.64,-80.50,28.91,0.445007,-0.641754,-0.428558,-0.454254
"2025-04-17T06:17:36.505Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.6001,-0.8848,-1.9937,-33.39,27.10,-247.01,-123.07,12.27,45.82,0.480377,-0.795776,-0.350891,0.112946
"2025-04-17T06:17:36.515Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.8643,-1.3066,0.1660,-123.90,97.60,236.02,-57.43,-7.72,114.97,0.473907,-0.237244,-0.435394,0.727631
"2025-04-17T06:17:36.899Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",1.0317,-0.5537,0.1431,-159.55,-69.89,268.31,-57.94,-27.85,25.65,0.853821,-0.411591,-0.309662,0.074860
"2025-04-17T06:17:36.516Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.4873,1.2065,0.7852,-165.16,-222.90,9.22,28.13,25.34,-32.16,0.921875,0.213989,0.097809,-0.307678
"2025-04-17T06:17:36.745Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.7495,-0.4790,-0.0269,-48.16,-18.01,309.39,-167.82,56.46,170.54,0.473602,0.200378,0.853363,-0.084900
"2025-04-17T06:17:37.315Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",0.2437,-0.0352,-0.6841,-10.86,291.63,40.47,-145.36,-35.56,-14.18,0.243835,-0.871307,0.075470,-0.419006
"2025-04-17T06:17:37.456Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",-0.0293,-0.3921,-0.0439,-67.57,-32.78,242.55,-65.34,17.25,127.02,0.125336,-0.352631,-0.410614,0.831421
"2025-04-17T06:17:37.745Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.2329,0.1460,1.1177,-57.86,12.76,-194.03,-36.79,-18.37,167.35,0.267517,0.123383,-0.330170,0.896729
"2025-04-17T06:17:37.999Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.6792,-0.0137,1.3667,-112.92,31.49,-278.26,-20.64,-33.09,48.63,0.880371,-0.041077,-0.326019,0.341827
"2025-04-17T06:17:37.763Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.4458,-1.3589,-0.8696,-130.07,-166.32,-322.51,-118.48,38.52,171.11,0.260345,0.093903,0.832672,-0.479553
"2025-04-17T06:17:37.766Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.2598,-0.5918,-1.3003,7.02,-225.83,-313.72,-161.99,9.34,-32.97,0.194427,-0.953369,0.222961,0.058746
"2025-04-17T06:17:37.755Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.9482,-0.1597,0.2827,184.69,13.73,-23.80,25.86,44.02,24.99,0.878082,0.245453,0.410431,-0.011993
"2025-04-17T06:17:37.998Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.7876,-1.0820,-0.4985,-97.90,-354.00,-47.97,-128.40,25.47,5.49,0.401398,-0.851654,-0.071411,0.329193
"2025-04-17T06:17:38.841Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.3306,-0.5342,0.0723,37.29,-102.60,15.32,-35.90,-1.74,119.70,0.458832,-0.094177,-0.294281,0.833008
"2025-04-17T06:17:38.974Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.9497,-0.3013,0.4961,135.44,-198.91,67.14,-31.50,-20.17,27.00,0.932434,-0.220490,-0.226288,0.175018
"2025-04-17T06:17:38.838Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.2485,0.4810,0.4390,-15.63,88.50,74.83,7.88,40.02,-37.45,0.888947,0.204041,0.328949,-0.244568
"2025-04-17T06:17:38.837Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.0532,0.0425,-0.7388,-8.91,65.25,72.14,-156.47,-6.54,1.03,0.196106,-0.976349,0.082367,-0.037628
"2025-04-17T06:17:38.973Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.7700,0.0229,-0.6982,-78.49,77.82,280.40,-121.80,11.18,36.40,0.354034,-0.889771,-0.142700,0.250000
"2025-04-17T06:17:39.375Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.0200,-0.7061,0.3921,296.20,35.16,-44.62,-132.40,42.56,-167.32,0.328278,0.119171,0.762939,-0.543945
"2025-04-17T06:17:39.802Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.6235,-0.0986,1.0820,154.11,-173.77,138.61,-23.05,-26.20,43.36,0.903503,-0.098755,-0.278290,0.310455
"2025-04-17T06:17:39.801Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",-0.8491,-1.1357,-0.5693,102.60,60.30,178.28,-138.87,27.86,11.80,0.327637,-0.907867,0.036072,0.258881
"2025-04-17T06:17:40.220Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.2314,0.1465,-0.8906,-38.02,22.77,-101.87,159.78,5.12,-2.32,-0.189026,-0.980499,0.000488,0.052917
"2025-04-17T06:17:40.442Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.3667,-0.4224,0.8901,-83.50,-34.55,33.45,-22.75,-19.45,123.93,0.474792,0.049225,-0.275787,0.834259
"2025-04-17T06:17:40.219Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",1.0000,0.1514,-0.3618,-1.65,290.34,-37.17,157.78,-65.29,75.06,0.227448,-0.594849,-0.408844,-0.653595
"2025-04-17T06:17:40.746Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.3110,-0.3447,0.8574,-53.65,-110.72,-15.63,-20.87,-16.13,12.37,0.970764,-0.163391,-0.156525,0.079590
"2025-04-17T06:17:40.443Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.7979,0.0425,0.7271,39.12,-52.00,66.71,-2.92,49.06,-48.94,0.850311,0.177216,0.350769,-0.349915
"2025-04-17T06:17:40.443Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-1.2886,-0.2427,-0.9370,93.57,-15.32,194.64,-142.64,53.75,176.98,0.428406,0.176117,0.837158,-0.290680
"2025-04-17T06:17:41.276Z",n0oRagX4y0BAEER+B6AKug==,"WT901BLE67",0.3032,0.5342,0.8086,2.69,7.75,-3.05,32.83,-16.57,-143.45,0.335938,-0.042267,-0.308289,-0.888947
"2025-04-17T06:17:41.531Z",bak0EQ1249EhR2zo8jtPlA==,"WT901BLE67",0.4009,-0.4180,0.7642,6.90,10.99,15.75,-29.51,-24.90,11.87,0.944855,-0.225830,-0.233063,0.042999
"2025-04-17T06:17:41.300Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.5850,-0.6128,-0.5039,20.08,1.95,17.82,-129.30,36.80,-166.07,0.333954,0.039978,0.863556,-0.375549
"2025-04-17T06:17:41.276Z",+UG3YJkPz/E5nyyWuZdCzQ==,"WT901BLE67",-0.2969,0.2227,0.9785,-23.25,18.62,-19.35,14.13,16.23,-40.48,0.911987,0.150726,0.108612,-0.365570
"2025-04-17T06:17:41.846Z",A4TCCCcOpH8j7oTmMud4gA==,"WT901BLE67",0.3252,-0.7642,0.6396,9.16,3.85,4.03,-51.22,-18.08,133.88,0.411652,-0.037628,-0.446259,0.793640
"2025-04-17T06:17:42.245Z",coMeIJiculHLY9tVdabqnA==,"WT901BLE67",-0.5771,-0.6064,-0.5171,-3.66,1.28,0.67,-130.75,36.54,-169.61,0.318604,0.052521,0.872437,-0.366730
"2025-04-17T06:17:42.243Z",EVoU4/j/V5+nc5YC16kNbQ==,"WT901BLE67",-0.2134,0.2715,-0.9204,-1.46,0.61,-0.61,162.47,11.96,3.48,-0.154602,-0.981964,-0.045837,0.098236
